,title,score,review_num,keyword,category,tokenized_keyword
136,스즈키 바이올린 교본. 6(개정판)(CD1장포함),9.8,33,"['작곡가', '실내악', '포지션', '음계', '개인', '화음']",예술/대중문화,"['음계', '개인', '실내악', '포지션', '작곡가', '화음']"
137,스즈키 첼로 교본. 2(개정판)(반주보포함),9.6,43,"['악보', '요정', '음반', '메소드', '반주', '오월']",예술/대중문화,"['메소드', '요정', '음반', '악보', '반주', '오월']"
138,점잇기&컬러링북: 도시 편(안티 스트레스와 집중력 향상을 위한),9.5,80,"['도안', '시력', '퍼즐 놀이', '건축물', '번호', '색칠']",예술/대중문화,"['도안', '색칠', '놀이', '시력', '퍼즐', '건축물', '번호']"
139,포인트 바이엘 1,10.0,30,"['피아노', '음악 이론', '큰보표', '높은음', '시소', '보표']",예술/대중문화,"['보표', '이론', '피아노', '음악', '시소', '높은음', '큰보표']"
140,삐뽀삐뽀 119 이유식(개정판),9.9,37,"['육아법', '고구마', '미음', '토마토', '양배추', '퓌레']",요리,"['육아법', '고구마', '퓌레', '양배추', '미음', '토마토']"
141,메종드율의 맛있는 집밥 이야기,10.0,5,"['샐러드', '카츠', '데리야키', '오이', '클래스', '스키야키']",요리,"['스키야키', '샐러드', '데리야키', '클래스', '카츠', '오이']"
142,2만원으로 일주일 집밥 만들기,10.0,13,"['스팸', '연근조림', '새송이', '멸치 볶음', '요리 초보', '장국']",요리,"['초보', '볶음', '멸치', '새송이', '연근조림', '요리', '스팸', '장국']"
143,튼이 이유식(세상 쉽고 맛있는),9.7,152,"['레시피', '소고기', '닭고기', '유아식', '양파', '아이밥상']",요리,"['밥상', '닭고기', '양파', '레시피', '소고기', '아이', '유아', '식']"
144,와인 폴리(매그넘 에디션)(양장본 HardCover),9.7,92,"['맥닐', '술', '아마존', '카렌', '칠레', '남아프리카']",요리,"['칠레', '카렌', '아마존', '맥닐', '남아프리카', '술']"
145,백종원이 추천하는 집밥 메뉴(애장판),9.7,97,"['레시피', '만능', '조림', '요리비법', '중국식', '콩나물']",요리,"['중국식', '레시피', '콩나물', '만능', '조림', '요리', '비법']"
146,아하부장의 맛(양장본 HardCover),10.0,5,"['유튜브 동영상', '태국', '떡볶이', '두부김치', '카르보나라', '양념']",요리,"['카르보나라', '태국', '양념', '두부김치', '유튜브', '동영상', '떡볶이']"
147,바리스타 2급 자격시험 예상문제집(2020)(개정판),8.3,12,"['생두', '자격증 시험', '실기', '특성', '위생', '시행']",요리,"['위생', '특성', '자격증', '생두', '시험', '실기', '시행']"
148,제과제빵기능사 필기(2022),9.2,35,"['유튜브', '기출문제', '기계', '반죽', '핵심 요약 노트', '제빵']",요리,"['기계', '핵심', '기출문제', '유튜브', '제빵', '요약', '노트', '반죽']"
149,디저트 디자인,10.0,17,"['스콘', '파운드', '쇼콜라', '셰프', '페퍼', '프티']",요리,"['셰프', '페퍼', '쇼콜라', '스콘', '파운드', '프티']"
150,제과제빵기능사 필기끝장(2021)(에듀윌),9.6,32,"['단기 합격', '제과', '적중', '감염병', '식품 위생학', '공정 관리']",요리,"['감염병', '합격', '공정', '관리', '적중', '식품', '위생학', '단기', '제과']"
151,하루 한 끼 면역 밥상(한 그릇 비우고 면역력 채우는),10.0,14,"['레시피', '데리야키', '스키야키', '영양소', '베이글', '파피']",요리,"['베이글', '스키야키', '데리야키', '레시피', '파피', '영양소']"
152,맛있게 쓴 옥주부 레시피 100,7.9,198,"['멸치 볶음', '닭강정', '연근조림', '인스', '포스팅', '크리스토']",요리,"['볶음', '인스', '멸치', '포스팅', '연근조림', '닭강정', '크리스토']"
153,라임맘의 실패 없는 아이주도 이유식 & 유아식(개정판),9.9,97,"['스무디', '토마토', '완자', '케일', '스틱', '낫토']",요리,"['케일', '완자', '낫토', '스틱', '스무디', '토마토']"
154,한 그릇 뚝딱 이유식(개정판),9.6,156,"['레시피', '소고기', '유아식', '미음', '아이밥상', '기죽']",요리,"['밥상', '레시피', '소고기', '아이', '기죽', '미음', '유아', '식']"
155,이렇게 맛있고 멋진 채식이라면. 3: 사계절이 내 안으로,10.0,13,"['레시피', '샐러드', '파니니', '식생활', '채소 요리', '오크라']",요리,"['샐러드', '오크라', '레시피', '채소', '요리', '식생활', '파니니']"
156,별이 빛나는 밤에 하이볼 한잔,10.0,1,"['레시피', '트렌디', '소주', '내방', '러블리', '폴라']",요리,"['러블리', '트렌디', '소주', '레시피', '폴라', '내방']"
157,1시간에 만드는 일주일 반찬,9.8,84,"['레시피', '멸치 볶음', '콩나물 무침', '집밥', '영자', '일품']",요리,"['일품', '무침', '집', '영자', '볶음', '멸치', '레시피', '콩나물', '밥']"
158,디디미니의 초간단 인생맛 고단백 저탄수화물 다이어트 레시피,9.3,677,"['다이어터', '다이어트식', '토스트', '요리책', '비빔면', '조리법']",요리,"['비빔면', '다이어트식', '책', '다이어터', '조리법', '요리', '토스트']"
159,커핑 바이블,10.0,1,"['생두', '브라우닝', '슈가', '이디스', '드라', '프로토콜']",요리,"['이디스', '슈가', '라', '브라우닝', '생두', '프로토콜', '드']"
160,아이주도 이유식 유아식 매뉴얼 세트(개정증보판)(스프링)(전2권),9.9,36,"['브로콜리', '토마토', '고구마', '소고기', '머핀', '스프']",요리,"['머핀', '소고기', '고구마', '브로콜리', '스프', '토마토']"
161,와인은 어렵지 않아(증보 개정판)(양장본 HardCover),9.8,52,"['밸리', '블라인드', '줄리엣', '화이트 와인', '레드 와인', '오렌지']",요리,"['와인', '레드', '블라인드', '밸리', '오렌지', '줄리엣', '화이트']"
162,얀 쿠브레 디저트와 플레이팅(양장본 HardCover),10.0,1,"['파티시에', '프랑수아', '크렘', '머랭', '소르', '막심']",요리,"['크렘', '막심', '프랑수아', '머랭', '파티시에', '소르']"
163,한 그릇 뚝딱 유아식,9.4,130,"['레시피', '식판', '이유식', '아이밥상', '허니', '아이음식']",요리,"['밥상', '이유식', '식판', '레시피', '허니', '아이', '음식']"
164,후다닥 쌤의 후다닥 간편 요리,10.0,49,"['유튜브', '볶음', '김치', '찌개', '장아찌', '단호박']",요리,"['김치', '단호박', '볶음', '장아찌', '유튜브', '찌개']"
165,베이커리 카페 샌드위치,10.0,24,"['베이글', '아바타', '매콤', '페이스트리', '에그', '샐러드']",요리,"['베이글', '샐러드', '아바타', '페이스트리', '매콤', '에그']"
166,와인이 있는 100가지 장면(양장본 HardCover),9.8,13,"['셰프', '샤토', '미라클', '아이언맨', '샴페인', '해리']",요리,"['미라클', '셰프', '아이언맨', '샴페인', '샤토', '해리']"
167,반죽부터 다시 시작하는 스콘,9.4,26,"['베이직', '스콘', '레시피', '비결', '플레인', '브레드']",요리,"['베이직', '레시피', '스콘', '비결', '브레드', '플레인']"
168,김치 수업(노고추 음식공방의),10.0,2,"['레시피', '겨울', '물김치', '집밥', '가을', '가정식']",요리,"['집', '겨울', '가을', '레시피', '가정', '물김치', '식', '밥']"
169,나의 프랑스식 샐러드,9.7,50,"['레시피', '지중해', '그릭', '리코타', '채식', '토마토']",요리,"['리코타', '채식', '그', '레시피', '릭', '토마토', '지중해']"
170,-10KG 밀가루 단식,10.0,95,"['다이어트 식단', '단식', '다이어트식', '목표', '마이너스', '디톡스']",요리,"['목표', '다이어트', '다이어트식', '마이너스', '식단', '디톡스', '단식']"
171,베이킹은 과학이다,9.6,132,"['베이커리', '반죽', '머랭', '제과제빵', '버터', '가요']",요리,"['제', '머랭', '베이커리', '버터', '과제', '빵', '가요', '반죽']"
172,매일 만들어 먹고 싶은 식빵 샌드위치 & 토핑 핫도그,9.5,31,"['핫도그', '재료', '아리', '어니언', '소스', '크림치즈']",요리,"['소스', '크림치즈', '핫도그', '어니언', '재료', '아리']"
173,나의 프랑스식 오븐 요리,10.0,26,"['그라탱', '로스트', '프로방스', '홈파티', '구이', '바질']",요리,"['홈파티', '로스트', '그라탱', '바질', '프로방스', '구이']"
174,다시의 기술(양장본 HardCover),0.0,2,"['셰프', '일본', '야마토', '말린', '관자', '토마토']",요리,"['관자', '셰프', '야마토', '일본', '말린', '토마토']"
175,위스키는 어렵지 않아(양장본 HardCover),10.0,14,"['베이스', '술', '칵테일', '주조', '스코틀랜드', '아일랜드']",요리,"['스코틀랜드', '주조', '베이스', '술', '칵테일', '아일랜드']"
176,아기가 잘 먹는 이유식은 따로 있다(개정판),9.4,86,"['레시피', '고구마', '미음', '유아식', '바나나', '아이밥상']",요리,"['밥상', '바나나', '레시피', '고구마', '아이', '미음', '유아', '식']"
177,이렇게 맛있고 멋진 채식이라면. 1: 초록 식탁이 내 안으로,0.0,0,"['현미', '자연', '샐러드', '식생활', '채소 요리', '식재료']",요리,"['현미', '샐러드', '채소', '요리', '식생활', '재료', '자연', '식']"
178,동명 양과자점의 아메리칸 쿠키 레시피,6.0,28,"['홈베이킹', '디저트', '크림치즈', '초콜릿', '마카', '제주']",요리,"['디저트', '크림치즈', '마카', '베이', '홈', '제주', '킹', '초콜릿']"
179,이렇게 맛있고 멋진 채식이라면. 2: 다이어트가 내 안으로,10.0,1,"['말린', '건강', '스무디', '낫토', '아보카도', '넬라']",요리,"['건강', '아보카도', '말린', '낫토', '스무디', '넬라']"
180,위스키 인포그래픽(양장본 HardCover),9.7,22,"['싱글', '술', '스카치', '스탠다드', '테네시', '일본']",요리,"['테네시', '일본', '술', '스탠다드', '스카치', '싱글']"
181,유아식 레시피북,10.0,21,"['브로콜리', '이유식', '스무디', '아이음식', '소고기', '쿠키']",요리,"['이유식', '소고기', '브로콜리', '아이', '쿠키', '스무디', '음식']"
182,커피는 어렵지 않아(양장본 HardCover),9.3,81,"['바리스타', '커핑', '에스프레소', '프레스', '오리진', '추출']",요리,"['프레스', '추출', '커핑', '에스프레소', '바리스타', '오리진']"
183,한식 조리기능사 필기 총정리 문제집(2021)(에듀윌),9.5,45,"['합격', '구매 관리', '안전 관리', '재료 관리', '빈출', '족보']",요리,"['안전', '합격', '관리', '재료', '빈출', '족보', '구매']"
184,한달에 7kg빠지는 다이어트 레시피,9.0,31,"['다이어터', '토르티야', '다이어트식', '두부', '샐러드', '식단']",요리,"['샐러드', '다이어트식', '다이어터', '두부', '식단', '토르티야']"
185,매직 레시피(요리 마법사 아하부장의)(양장본 HardCover),9.5,134,"['유튜브', '만능', '집밥', '마법', '요리책', '미슐랭']",요리,"['마법', '집', '책', '유튜브', '미슐랭', '만능', '요리', '밥']"
186,버번 위스키의 모든 것(양장본 HardCover),10.0,14,"['혁신', '트레이스', '전통', '마크', '술', '증류']",요리,"['혁신', '전통', '마크', '증류', '술', '트레이스']"
187,킨포크 테이블(The Kinfolk Table)(양장본 HardCover),9.5,25,"['셰프', '심플', '유럽', '포틀랜드', '코펜하겐', '홀로']",요리,"['셰프', '심플', '유럽', '홀로', '포틀랜드', '코펜하겐']"
188,근사한 솥밥,9.7,53,"['요리레시피', '스팸', '새송이', '장아찌', '한식', '오징어']",요리,"['한식', '오징어', '장아찌', '레시피', '새송이', '요리', '스팸']"
189,알면 더 맛있는 조미료 사전,9.7,48,"['소금', '메이플', '히라', '이탈리안', '솔트', '상식']",요리,"['메이플', '히라', '소금', '이탈리안', '상식', '솔트']"
190,모락모락 솥밥,10.0,1,"['제철 재료', '스터', '양념장', '메뉴', '삼겹살', '육수']",요리,"['메뉴', '스터', '삼겹살', '육수', '양념장', '재료', '제철']"
191,맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피,9.7,291,"['다이어터', '다이어트식', '토스트', '도시락', '아몬드', '식단']",요리,"['도시락', '아몬드', '다이어트식', '다이어터', '식단', '토스트']"
192,올 뉴(All New) 커피 인사이드,0.0,0,"['역사', '바리스타', '향미', '로스팅', '에스프레소', '개론']",요리,"['향미', '개론', '로스팅', '에스프레소', '역사', '바리스타']"
193,바다를 담은 밥상,10.0,5,"['사찰음식', '무침', '미역', '파래', '해조류', '다시마']",요리,"['다시마', '무침', '미역', '사찰음식', '해조류', '파래']"
194,더 푸드 랩(The Food Lab)(양장본 HardCover),9.7,94,"['레시피', '마더', '로스트', '식재료', '브레', '조리법']",요리,"['로스트', '레시피', '마더', '조리법', '브레', '재료', '식']"
195,어니스트 브레드(Honest Bread),10.0,14,"['셰프', '홈베이킹', '스콘', '쉐프', '쇼콜라', '페이스트리']",요리,"['셰프', '베이', '홈', '페이스트리', '스콘', '쇼콜라', '킹', '쉐프']"
196,반죽부터 다시 시작하는 파운드케이크,10.0,19,"['베이직', '레시피', '플라워', '비결', '클래스', '후르츠']",요리,"['후르츠', '베이직', '플라워', '레시피', '비결', '클래스']"
197,커피로스팅. 2,10.0,7,"['생두', '커핑', '가스', '스페셜', '프로브', '온도계']",요리,"['커핑', '온도계', '가스', '스페셜', '프로브', '생두']"
